===BEGIN_METADATA===
Test Type: Force Cycle,Force: 20N,Cycles: 100,Dwell Time: 1sec,Tool Accuracy: +/-0.05N
Test Number in Session: 03,Time since Last Test: ~5min
Number of ICB-Sensors: 1,Sensor Label(s): A
ICB-Sensor A's Serial#: 001,Length: 100mm,Spacing: 40mm,Saturation Load: 70N,Factor of Safety at Saturation: 1.5
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_90SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor A's Latest Calibration: N/A,kA1: 1.0,dA1: 1.0,cA1: 1.0,kA2: 1.0,dA2: 1.0,cA2: 1.0
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Processed_Time
4.149148,-0454960,-0558935,14:42:33.511852
4.159143,-0454087,-0559044,14:42:33.511852
4.169141,-0454294,-0558408,14:42:33.558601
4.179172,-0454581,-0559328,14:42:33.558601
4.189168,-0453968,-0558523,14:42:33.558601
4.199165,-0454831,-0558960,14:42:33.559610
4.209195,-0454110,-0558927,14:42:33.559610
4.219192,-0454342,-0558413,14:42:33.605688
4.229222,-0454527,-0559343,14:42:33.605688
4.239221,-0453960,-0558460,14:42:33.605688
4.249215,-0454888,-0558996,14:42:33.605688
4.259211,-0454137,-0559002,14:42:33.651299
4.269272,-0454356,-0558401,14:42:33.651299
4.279308,-0454671,-0559308,14:42:33.651299
4.289305,-0453870,-0558467,14:42:33.651299
4.299304,-0454809,-0558885,14:42:33.651299
4.309329,-0454031,-0558966,14:42:33.697486
4.319378,-0454425,-0558362,14:42:33.697486
4.329379,-0454666,-0559250,14:42:33.698490
4.339376,-0453915,-0558517,14:42:33.698490
4.349371,-0454794,-0558917,14:42:33.698490
4.359366,-0454171,-0558896,14:42:33.744726
4.369399,-0454259,-0558427,14:42:33.744726
4.379398,-0454575,-0559279,14:42:33.744726
4.389393,-0454042,-0558458,14:42:33.744726
4.399392,-0454880,-0559001,14:42:33.791219
4.409468,-0454219,-0558879,14:42:33.791219
4.419503,-0454369,-0558423,14:42:33.791219
4.429499,-0454557,-0559296,14:42:33.791219
4.439495,-0454053,-0558517,14:42:33.791219
4.449495,-0454689,-0558788,14:42:33.837519
4.459539,-0454146,-0559053,14:42:33.837519
4.469538,-0454317,-0558387,14:42:33.837519
4.479533,-0454599,-0559317,14:42:33.837519
4.489529,-0453816,-0558513,14:42:33.837519
4.499528,-0454783,-0558828,14:42:33.883954
4.509561,-0454044,-0558881,14:42:33.883954
4.519603,-0454399,-0558323,14:42:33.883954
4.529597,-0454521,-0559276,14:42:33.883954
4.539599,-0454017,-0558429,14:42:33.930975
4.549631,-0454771,-0558827,14:42:33.930975
4.559628,-0454162,-0559040,14:42:33.930975
4.569621,-0454274,-0558300,14:42:33.930975
4.579617,-0454587,-0559240,14:42:33.930975
4.589611,-0453868,-0558461,14:42:33.976599
4.599661,-0454606,-0558830,14:42:33.976599
4.609657,-0454103,-0558890,14:42:33.976599
4.619679,-0454255,-0558351,14:42:33.976599
4.629677,-0454587,-0559158,14:42:34.023065
4.639675,-0453978,-0558381,14:42:34.023065
4.649707,-0454834,-0558808,14:42:34.024065
4.659708,-0454036,-0559067,14:42:34.024065
4.669704,-0454387,-0558306,14:42:34.024065
4.679701,-0454637,-0559235,14:42:34.069603
4.689731,-0453904,-0558472,14:42:34.069603
4.699725,-0454767,-0558806,14:42:34.070510
4.709720,-0454059,-0558926,14:42:34.070510
4.719743,-0454234,-0558337,14:42:34.070510
4.729759,-0454515,-0559255,14:42:34.117213
4.739793,-0453887,-0558538,14:42:34.117843
4.749792,-0454771,-0558826,14:42:34.117843
4.759789,-0454268,-0559043,14:42:34.117843
4.769785,-0454281,-0558331,14:42:34.163588
4.779783,-0454695,-0559313,14:42:34.163588
4.789820,-0453905,-0558564,14:42:34.163588
4.799814,-0454808,-0558738,14:42:34.164710
4.809811,-0454135,-0559068,14:42:34.164710
4.819820,-0454359,-0558331,14:42:34.214040
4.829859,-0454718,-0559151,14:42:34.214040
4.839858,-0453925,-0558532,14:42:34.214040
4.849853,-0454865,-0558796,14:42:34.215124
4.859856,-0454189,-0558977,14:42:34.215124
