===BEGIN_METADATA===
Test Name: 2026-01-03_test_221535,yyyy-mm-dd_test_hhmmss
Test Type: Force Cycle,Force: 20N,Cycles: 66,Dwell Time: 1sec,Tool Accuracy: +/-0.05N
Test Number in Session: 10,Time since Last Test: ~10min
Number of ICB-Sensors: 1,Sensor Label(s): B
ICB-Sensor B's Serial#: 002,Length: 120mm,Spacing: 40mm,Saturation Load: 80N,Factor of Safety at Saturation: 1.5
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_90SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor B's Latest Calibration: N/A,kB1: 1.0,dB1: 1.0,cB1: 1.0,kB2: 1.0,dB2: 1.0,cB2: 1.0
===END_METADATA===
===BEGIN_DATA===
Time_B_sec,Strain_B1_raw,Strain_B2_raw,Processed_Time
4.510444,-0724890,-0619411,22:15:40.935560
4.520504,-0726634,-0619650,22:15:40.935560
4.530502,-0725353,-0620481,22:15:40.935560
4.540501,-0725761,-0618957,22:15:40.935560
4.550502,-0726259,-0620491,22:15:40.981726
4.560567,-0724938,-0619450,22:15:40.981726
4.570587,-0726620,-0619735,22:15:40.981726
4.580583,-0725360,-0620465,22:15:40.981726
4.590577,-0725808,-0619134,22:15:40.981726
4.600575,-0726392,-0620503,22:15:41.028678
4.610647,-0724974,-0619579,22:15:41.028678
4.620645,-0726527,-0619396,22:15:41.028678
4.630694,-0725426,-0620239,22:15:41.028678
4.640721,-0725644,-0619118,22:15:41.028678
4.650717,-0726410,-0620333,22:15:41.075905
4.660750,-0724954,-0619383,22:15:41.075905
4.670751,-0726703,-0619626,22:15:41.075905
4.680747,-0725468,-0620399,22:15:41.075905
4.690744,-0725731,-0619063,22:15:41.122096
4.700776,-0726347,-0620407,22:15:41.122096
4.710778,-0724953,-0619587,22:15:41.122096
4.720772,-0726632,-0619424,22:15:41.122096
4.730794,-0725404,-0620504,22:15:41.122096
4.740793,-0725700,-0619105,22:15:41.168676
4.750893,-0726317,-0620406,22:15:41.168676
4.760894,-0724935,-0619575,22:15:41.169170
4.770889,-0726581,-0619550,22:15:41.169170
4.780883,-0725460,-0620403,22:15:41.169170
4.790879,-0725654,-0618874,22:15:41.214741
